ID,y_trust,c_age,c_male,c_education,c_income,x_threat
18070,NA,61,1,9,3,NA
18071,NA,27,0,10,NA,NA
18072,8,73,0,6,NA,1
18073,5,40,0,4,1,0
18074,NA,38,1,4,NA,NA
18075,NA,11,1,0,NA,NA
18076,NA,8,1,0,NA,NA
18077,NA,35,1,4,NA,NA
18078,2,30,0,4,3,1
18079,NA,23,1,1,NA,NA
18080,NA,53,1,4,NA,NA
18081,4,52,0,4,NA,0
18082,NA,NA,NA,NA,NA,NA
18083,NA,NA,NA,NA,NA,NA
18084,NA,NA,NA,NA,NA,NA
18085,NA,NA,NA,NA,NA,NA
18086,NA,NA,NA,NA,NA,NA
18087,NA,42,1,7,3,NA
18088,NA,47,1,4,NA,NA
18089,NA,45,0,4,NA,NA
18090,5,26,1,9,1,0
18091,8,24,0,6,1,0
18092,NA,NA,NA,NA,NA,NA
18093,NA,NA,NA,NA,NA,NA
18094,NA,NA,NA,NA,NA,NA
18095,NA,NA,NA,NA,NA,NA
18096,NA,NA,NA,NA,NA,NA
18097,NA,60,0,1,NA,NA
18098,7,58,1,4,2,0
18099,9,54,1,4,3,0
18100,5,44,0,4,0,0
18101,5,16,0,1,0,0
18102,NA,NA,NA,NA,NA,NA
18103,NA,NA,NA,NA,NA,NA
18104,NA,NA,NA,NA,NA,NA
18105,6,45,0,4,2,0
18106,2,17,0,1,0,0
18107,4,16,1,1,NA,1
18108,NA,NA,NA,NA,NA,NA
18109,NA,NA,NA,NA,NA,NA
18110,NA,NA,NA,NA,NA,NA
18111,NA,NA,NA,NA,NA,NA
18112,NA,NA,NA,NA,NA,NA
18113,NA,NA,NA,NA,NA,NA
18114,NA,NA,NA,NA,NA,NA
18115,8,NA,NA,NA,NA,0
18116,NA,NA,NA,NA,NA,NA
18117,NA,NA,NA,NA,NA,NA
18118,NA,NA,NA,NA,NA,NA
18119,NA,NA,NA,NA,NA,NA
18120,8,41,0,4,2,0
18121,NA,36,1,7,0,NA
18122,NA,NA,NA,NA,NA,NA
18123,8,69,0,4,NA,0
18124,7,47,1,4,3,0
18125,7,41,0,4,0,0
18126,NA,9,1,0,NA,NA
18127,NA,6,0,0,NA,NA
18128,8,52,0,4,0,0
18129,7,45,1,10,2,0
18130,NA,15,1,0,NA,NA
18131,4,14,1,0,0,0
18132,5,47,1,4,1,1
18133,6,39,0,7,1,0
18134,NA,18,1,0,0,NA
18135,10,77,0,2,0,0
18136,7,47,0,7,3,0
18137,7,65,1,10,3,0
18138,NA,39,0,4,1,NA
18139,NA,13,1,0,NA,NA
18140,NA,10,0,0,NA,NA
18141,NA,NA,NA,NA,NA,NA
18142,NA,NA,NA,NA,NA,NA
18143,NA,NA,NA,NA,NA,NA
18144,NA,NA,NA,NA,NA,NA
18145,7,43,1,6,3,0
18146,8,40,0,9,1,0
18147,NA,4,1,NA,NA,NA
18148,NA,1,1,NA,NA,NA
18149,NA,50,0,4,NA,NA
18150,NA,49,1,4,3,NA
18151,NA,20,0,1,NA,NA
18152,NA,16,1,0,NA,NA
18153,8,35,1,10,3,1
18154,3,32,0,4,0,0
18155,NA,9,0,0,NA,NA
18156,NA,7,0,0,NA,NA
18157,NA,6,0,NA,NA,NA
18158,NA,27,1,6,NA,NA
18159,2,52,0,1,NA,0
18160,NA,55,1,4,NA,NA
18161,NA,41,1,4,NA,NA
18162,NA,35,0,4,NA,NA
18163,NA,16,0,0,NA,NA
18164,NA,15,0,0,NA,NA
18165,NA,12,0,0,NA,NA
18166,NA,11,0,0,NA,NA
18167,NA,4,0,NA,NA,NA
18168,NA,49,1,1,NA,NA
18169,NA,41,0,0,NA,NA
18170,NA,24,1,4,NA,NA
18171,NA,22,0,4,0,NA
18172,NA,16,1,1,NA,NA
18173,NA,55,1,4,3,NA
18174,7,52,0,6,2,0
18175,NA,36,1,9,2,NA
18176,NA,30,0,4,NA,NA
18177,NA,5,0,NA,NA,NA
18178,NA,2,1,NA,NA,NA
18179,1,78,1,4,NA,0
18180,0,NA,NA,NA,NA,0
18181,NA,NA,NA,NA,NA,NA
18182,NA,NA,NA,NA,NA,NA
18183,NA,77,1,6,NA,NA
18184,NA,72,0,1,NA,NA
18185,5,52,0,10,0,0
18186,8,15,0,0,0,0
18187,NA,11,0,0,NA,NA
18188,4,52,0,4,0,0
18189,7,62,1,4,3,0
18190,NA,NA,NA,NA,NA,NA
18191,NA,NA,NA,NA,NA,NA
18192,NA,NA,NA,NA,NA,NA
18193,5,50,0,9,2,0
18194,NA,52,1,9,NA,NA
18195,3,61,1,7,NA,0
18196,8,57,0,4,NA,0
18197,7,64,1,4,NA,1
18198,NA,61,0,4,NA,NA
18199,5,57,1,7,NA,0
18200,8,49,0,7,1,0
18201,NA,19,0,1,NA,NA
18202,NA,NA,NA,NA,NA,NA
18203,7,45,0,4,1,0
18204,6,53,0,4,NA,0
18205,5,56,1,9,NA,0
18206,6,25,0,6,NA,0
18207,7,23,0,6,NA,1
18208,9,51,1,6,2,0
18209,10,45,0,4,NA,0
18210,7,64,0,4,NA,0
18211,6,74,1,10,0,0
18212,NA,NA,NA,NA,NA,NA
18213,5,NA,NA,NA,NA,0
18214,NA,NA,NA,NA,NA,NA
18215,NA,NA,NA,NA,NA,NA
18216,5,48,1,10,1,0
18217,6,34,0,6,1,0
18218,NA,7,0,0,NA,NA
18219,NA,3,1,NA,NA,NA
18220,NA,NA,NA,NA,NA,NA
18221,NA,NA,NA,NA,NA,NA
18222,NA,NA,NA,NA,NA,NA
18223,NA,NA,NA,NA,NA,NA
18224,NA,NA,NA,NA,NA,NA
18225,3,37,0,4,NA,0
18226,5,38,1,8,NA,0
18227,NA,10,1,0,NA,NA
18228,NA,7,0,0,NA,NA
18229,5,80,1,4,NA,0
18230,NA,76,0,1,NA,NA
18231,NA,73,0,1,NA,NA
18232,NA,68,1,4,NA,NA
18233,7,65,1,4,NA,0
18234,6,61,0,4,1,0
18235,2,46,1,4,NA,1
18236,7,42,0,4,1,1
18237,5,14,1,0,NA,0
18238,NA,25,0,9,1,NA
18239,5,36,1,4,3,0
18240,NA,81,1,4,NA,NA
18241,7,37,1,9,1,0
18242,8,34,0,4,0,0
18243,NA,7,1,0,NA,NA
18244,NA,5,0,NA,NA,NA
18245,NA,2,0,NA,NA,NA
18246,6,49,1,7,2,0
18247,9,44,0,6,NA,0
18248,5,17,1,1,0,0
18249,5,15,1,0,NA,0
18250,NA,12,0,0,NA,NA
18251,6,NA,NA,NA,NA,0
18252,8,NA,NA,NA,NA,0
18253,NA,83,0,1,NA,NA
18254,NA,83,1,4,NA,NA
18255,4,50,1,4,1,0
18256,NA,43,0,4,NA,NA
18257,NA,7,0,0,NA,NA
18258,5,24,0,4,NA,0
18259,NA,NA,NA,NA,NA,NA
18260,NA,NA,NA,NA,NA,NA
18261,NA,NA,NA,NA,NA,NA
18262,NA,NA,NA,NA,NA,NA
18263,NA,NA,NA,NA,NA,NA
18264,7,44,1,4,1,0
18265,NA,NA,NA,NA,NA,NA
18266,NA,5,1,NA,NA,NA
18267,NA,29,1,4,NA,NA
18268,8,33,0,10,1,0
18269,NA,26,1,4,2,NA
18270,NA,25,0,4,NA,NA
18271,NA,31,0,7,NA,NA
18272,9,43,1,6,3,0
18273,NA,74,0,4,NA,NA
18274,NA,30,1,9,2,NA
18275,NA,NA,NA,NA,NA,NA
18276,2,69,0,9,NA,0
18277,NA,35,0,10,NA,NA
18278,NA,35,1,10,3,NA
18279,NA,1,0,NA,NA,NA
18280,10,47,1,10,3,0
18281,8,20,0,6,0,0
18282,7,18,0,0,NA,0
18283,NA,NA,NA,NA,NA,NA
18284,NA,NA,NA,NA,NA,NA
18285,NA,NA,NA,NA,NA,NA
18286,6,47,0,1,2,0
18287,7,27,0,4,1,0
18288,NA,NA,NA,NA,NA,NA
18289,6,51,0,10,1,0
18290,6,48,1,10,3,0
18291,7,14,1,0,NA,0
18292,NA,10,1,0,NA,NA
18293,7,66,1,8,NA,0
18294,7,50,1,4,3,0
18295,NA,NA,NA,NA,NA,NA
18296,NA,NA,NA,NA,NA,NA
18297,NA,NA,NA,NA,NA,NA
18298,NA,NA,NA,NA,NA,NA
18299,8,67,1,7,NA,0
18300,10,61,0,1,0,0
18301,NA,NA,NA,NA,NA,NA
18302,NA,NA,NA,NA,NA,NA
18303,NA,NA,NA,NA,NA,NA
18304,7,NA,NA,NA,NA,0
18305,2,NA,NA,NA,NA,0
18306,NA,NA,NA,NA,NA,NA
18307,NA,NA,NA,NA,NA,NA
18308,4,81,0,4,NA,0
18309,NA,NA,NA,NA,NA,NA
18310,NA,NA,NA,NA,NA,NA
18311,NA,NA,NA,NA,NA,NA
18312,5,NA,NA,NA,NA,0
18313,5,73,0,1,NA,0
18314,5,72,1,1,NA,0
18315,5,42,0,4,NA,0
18316,7,42,1,7,3,0
18317,NA,8,1,0,NA,NA
18318,NA,11,1,0,NA,NA
18319,4,64,1,8,1,0
18320,5,35,1,7,3,0
18321,4,33,0,3,0,0
18322,NA,7,0,0,NA,NA
18323,NA,3,1,NA,NA,NA
18324,NA,57,1,4,NA,NA
18325,7,55,0,4,0,0
18326,NA,44,1,4,NA,NA
18327,NA,43,0,1,NA,NA
18328,NA,19,1,1,NA,NA
18329,NA,15,0,0,NA,NA
18330,NA,NA,NA,NA,NA,NA
18331,NA,NA,NA,NA,NA,NA
18332,NA,NA,NA,NA,NA,NA
18333,NA,42,1,4,2,NA
18334,9,35,0,3,0,0
18335,NA,10,0,0,NA,NA
18336,NA,9,1,1,NA,NA
18337,10,86,1,6,NA,0
18338,8,56,1,4,3,0
18339,NA,54,0,4,NA,NA
18340,NA,29,1,4,NA,NA
18341,5,21,1,4,NA,0
18342,NA,NA,NA,NA,NA,NA
18343,NA,NA,NA,NA,NA,NA
18344,NA,44,0,10,3,NA
18345,NA,47,1,4,NA,NA
18346,10,44,0,3,0,0
18347,NA,18,1,1,NA,NA
18348,NA,16,0,0,NA,NA
18349,NA,11,1,0,NA,NA
18350,NA,NA,NA,NA,NA,NA
18351,NA,NA,NA,NA,NA,NA
18352,3,60,1,4,0,0
18353,NA,56,0,1,NA,NA
18354,5,30,1,6,NA,0
18355,4,27,1,4,2,0
18356,NA,NA,NA,NA,NA,NA
18357,NA,NA,NA,NA,NA,NA
18358,NA,NA,NA,NA,NA,NA
18359,NA,NA,NA,NA,NA,NA
18360,NA,NA,NA,NA,NA,NA
18361,NA,NA,NA,NA,NA,NA
18362,NA,30,0,4,2,NA
18363,NA,27,1,4,NA,NA
18364,6,35,0,9,0,0
18365,4,34,1,9,2,0
18366,NA,3,1,NA,NA,NA
18367,NA,2,0,NA,NA,NA
18368,NA,NA,NA,NA,NA,NA
18369,NA,NA,NA,NA,NA,NA
18370,NA,NA,NA,NA,NA,NA
18371,NA,NA,NA,NA,NA,NA
18372,NA,30,1,9,3,NA
18373,NA,42,0,4,NA,NA
18374,NA,45,1,1,NA,NA
18375,NA,41,1,1,NA,NA
18376,NA,16,1,0,NA,NA
18377,NA,14,0,0,NA,NA
18378,1,55,1,8,2,0
18379,7,52,0,7,0,0
18380,7,51,1,4,NA,0
18381,NA,12,0,0,NA,NA
18382,NA,42,1,4,NA,NA
18383,NA,36,0,10,NA,NA
18384,NA,4,0,NA,NA,NA
18385,5,34,1,10,3,0
18386,7,35,0,6,NA,1
18387,NA,6,0,0,NA,NA
18388,NA,3,0,NA,NA,NA
18389,NA,NA,NA,NA,NA,NA
18390,NA,NA,NA,NA,NA,NA
18391,NA,38,0,4,2,NA
18392,NA,NA,NA,NA,NA,NA
18393,NA,NA,NA,NA,NA,NA
18394,5,29,1,8,NA,0
18395,NA,29,0,4,1,NA
18396,5,80,1,4,NA,0
18397,NA,82,0,4,NA,NA
18398,6,46,0,7,2,0
18399,NA,9,1,0,NA,NA
18400,0,48,0,4,NA,0
18401,NA,45,1,4,NA,NA
18402,NA,12,0,0,NA,NA
18403,NA,11,1,0,NA,NA
18404,6,28,0,4,1,0
18405,6,28,1,6,1,0
18406,NA,NA,NA,NA,NA,NA
18407,NA,NA,NA,NA,NA,NA
18408,NA,NA,NA,NA,NA,NA
18409,NA,NA,NA,NA,NA,NA
18410,NA,NA,NA,NA,NA,NA
18411,NA,NA,NA,NA,NA,NA
18412,NA,NA,NA,NA,NA,NA
18413,NA,NA,NA,NA,NA,NA
18414,9,66,1,6,NA,0
18415,NA,65,0,4,NA,NA
18416,NA,NA,NA,NA,NA,NA
18417,NA,NA,NA,NA,NA,NA
18418,7,41,1,10,NA,0
18419,NA,45,0,7,NA,NA
18420,5,64,0,4,NA,0
18421,4,62,1,4,1,0
18422,NA,NA,NA,NA,NA,NA
18423,NA,NA,NA,NA,NA,NA
18424,5,44,1,1,NA,0
18425,5,25,0,1,NA,0
18426,NA,4,1,NA,NA,NA
18427,NA,NA,NA,NA,NA,NA
18428,7,51,1,9,3,0
18429,7,39,0,10,3,0
18430,5,57,1,7,3,0
18431,10,50,0,4,1,0
18432,NA,27,0,9,NA,NA
18433,NA,24,0,6,2,NA
18434,7,19,0,1,0,1
18435,7,43,1,9,3,0
18436,NA,47,1,5,NA,NA
18437,8,44,0,4,0,0
18438,NA,12,1,0,NA,NA
18439,NA,11,1,0,NA,NA
18440,NA,42,0,4,1,NA
18441,5,58,0,1,NA,0
18442,NA,55,1,1,NA,NA
18443,NA,26,1,4,1,NA
18444,5,24,1,4,NA,0
18445,7,22,0,4,0,0
18446,7,36,0,10,2,0
18447,3,42,1,10,3,1
18448,NA,4,0,NA,NA,NA
18449,3,NA,NA,NA,NA,0
18450,5,47,0,4,1,0
18451,NA,45,1,7,NA,NA
18452,NA,19,1,1,NA,NA
18453,NA,16,1,1,NA,NA
18454,5,32,0,4,0,0
18455,NA,33,1,4,NA,NA
18456,NA,3,1,NA,NA,NA
18457,NA,2,0,NA,NA,NA
18458,NA,57,1,4,NA,NA
18459,1,50,0,4,NA,0
18460,10,55,0,4,NA,0
18461,NA,54,1,4,NA,NA
18462,NA,15,0,0,NA,NA
18463,NA,34,1,8,NA,NA
18464,NA,23,0,1,NA,NA
18465,NA,1,1,NA,NA,NA
18466,NA,57,1,4,NA,NA
18467,7,55,0,6,0,0
18468,NA,31,1,10,NA,NA
18469,8,26,1,6,NA,0
18470,NA,NA,NA,NA,NA,NA
18471,NA,NA,NA,NA,NA,NA
18472,NA,NA,NA,NA,NA,NA
18473,NA,NA,NA,NA,NA,NA
18474,NA,49,1,9,NA,NA
18475,NA,47,0,4,NA,NA
18476,NA,20,1,6,NA,NA
18477,9,18,1,1,0,0
18478,NA,16,1,1,NA,NA
18479,NA,NA,NA,NA,NA,NA
18480,NA,NA,NA,NA,NA,NA
18481,NA,NA,NA,NA,NA,NA
18482,NA,NA,NA,NA,NA,NA
18483,8,27,0,7,1,0
18484,NA,NA,NA,NA,NA,NA
18485,NA,NA,NA,NA,NA,NA
18486,NA,NA,NA,NA,NA,NA
18487,NA,NA,NA,NA,NA,NA
18488,NA,NA,NA,NA,NA,NA
18489,NA,NA,NA,NA,NA,NA
18490,NA,NA,NA,NA,NA,NA
18491,NA,NA,NA,NA,NA,NA
18492,NA,NA,NA,NA,NA,NA
18493,5,76,1,3,NA,0
18494,NA,55,0,4,NA,NA
18495,NA,25,0,4,NA,NA
18496,NA,24,0,1,NA,NA
18497,NA,21,0,4,NA,NA
18498,3,20,1,1,NA,1
18499,5,41,1,7,1,0
18500,4,16,1,0,0,1
18501,NA,63,0,1,0,0
18502,NA,60,1,1,NA,NA
18503,3,73,1,7,2,0
18504,NA,67,0,1,NA,NA
18505,10,69,0,8,NA,1
18506,NA,NA,NA,NA,NA,NA
18507,5,NA,NA,NA,NA,0
18508,7,NA,NA,NA,NA,0
18509,NA,73,1,4,NA,NA
18510,NA,71,0,4,NA,NA
18511,NA,NA,NA,NA,NA,NA
18512,NA,NA,NA,NA,NA,NA
18513,NA,NA,NA,NA,NA,NA
18514,NA,NA,NA,NA,NA,NA
18515,NA,37,1,4,NA,NA
18516,NA,36,0,4,NA,NA
18517,NA,8,1,0,NA,NA
18518,NA,5,0,NA,NA,NA
18519,5,57,0,4,0,1
18520,6,51,1,4,3,0
18521,10,47,0,4,NA,0
18522,NA,12,1,0,NA,NA
18523,8,22,0,4,NA,0
18524,NA,NA,NA,NA,NA,NA
18525,NA,65,1,7,NA,NA
18526,6,62,0,5,NA,0
18527,NA,NA,NA,NA,NA,NA
18528,NA,NA,NA,NA,NA,NA
18529,NA,NA,NA,NA,NA,NA
18530,NA,NA,NA,NA,NA,NA
18531,NA,NA,NA,NA,NA,NA
18532,NA,NA,NA,NA,NA,NA
18533,NA,NA,NA,NA,NA,NA
18534,NA,NA,NA,NA,NA,NA
18535,NA,NA,NA,NA,NA,NA
18536,6,NA,NA,NA,NA,0
18537,NA,63,1,5,NA,NA
18538,NA,60,0,4,NA,NA
18539,NA,74,0,5,NA,NA
18540,NA,NA,NA,NA,NA,NA
18541,NA,NA,NA,NA,NA,NA
18542,NA,NA,NA,NA,NA,NA
18543,8,50,1,10,NA,0
18544,5,50,0,9,NA,0
18545,8,17,1,1,NA,1
18546,6,58,0,7,0,0
18547,7,60,1,10,NA,0
18548,NA,NA,NA,NA,NA,NA
18549,NA,NA,NA,NA,NA,NA
18550,NA,NA,NA,NA,NA,NA
18551,NA,38,0,10,3,NA
18552,NA,38,1,10,NA,NA
18553,NA,2,1,NA,NA,NA
18554,9,56,0,10,3,1
18555,8,60,1,10,NA,0
18556,8,44,0,6,NA,0
18557,8,45,1,6,3,0
18558,NA,11,0,0,NA,NA
18559,NA,3,1,NA,NA,NA
18560,7,34,1,10,3,0
18561,9,34,0,10,3,0
18562,NA,NA,NA,NA,NA,NA
18563,NA,NA,NA,NA,NA,NA
18564,NA,NA,NA,NA,NA,NA
18565,NA,NA,NA,NA,NA,NA
18566,NA,NA,NA,NA,NA,NA
18567,NA,NA,NA,NA,NA,NA
18568,NA,NA,NA,NA,NA,NA
18569,NA,NA,NA,NA,NA,NA
18570,NA,32,0,10,3,NA
18571,NA,42,1,9,NA,NA
18572,NA,85,0,2,NA,NA
18573,6,23,0,4,2,1
18574,0,44,0,6,2,0
18575,0,74,0,1,NA,0
18576,6,25,0,10,0,0
18577,NA,21,1,6,NA,NA
18578,7,43,0,10,3,0
18579,NA,37,1,10,NA,NA
18580,NA,33,0,9,NA,NA
18581,NA,4,1,NA,NA,NA
18582,NA,1,1,NA,NA,NA
18583,9,57,1,10,3,0
18584,6,52,0,10,3,0
18585,6,21,1,6,1,0
18586,7,18,0,6,NA,0
18587,NA,61,0,6,NA,NA
18588,NA,50,0,4,NA,NA
18589,6,50,1,10,3,0
18590,NA,19,0,1,NA,NA
18591,8,16,0,0,NA,0
18592,6,13,1,0,NA,0
18593,NA,38,1,9,3,NA
18594,NA,35,1,4,NA,NA
18595,7,42,1,6,1,1
18596,NA,47,1,10,NA,NA
18597,6,34,0,10,NA,0
18598,NA,37,1,10,NA,NA
18599,NA,54,0,1,NA,NA
18600,NA,50,1,4,NA,NA
18601,0,24,0,6,0,0
18602,5,43,0,4,1,0
18603,NA,11,1,0,NA,NA
18604,4,50,1,4,2,0
18605,9,47,0,4,1,0
18606,8,20,1,1,0,0
18607,2,18,1,1,0,1
18608,5,62,1,9,3,0
18609,3,42,1,6,3,0
18610,3,48,0,4,NA,0
18611,NA,NA,NA,NA,NA,NA
18612,NA,NA,NA,NA,NA,NA
18613,NA,NA,NA,NA,NA,NA
18614,NA,NA,NA,NA,NA,NA
18615,NA,NA,NA,NA,NA,NA
18616,5,78,0,1,NA,0
18617,8,72,0,1,NA,0
18618,NA,72,1,1,NA,NA
18619,NA,NA,NA,NA,NA,NA
18620,NA,NA,NA,NA,NA,NA
18621,5,86,1,9,NA,0
18622,NA,60,0,4,NA,NA
18623,NA,NA,NA,NA,NA,NA
18624,NA,NA,NA,NA,NA,NA
18625,NA,NA,NA,NA,NA,NA
18626,NA,NA,NA,NA,NA,NA
18627,NA,NA,NA,NA,NA,NA
18628,NA,NA,NA,NA,NA,NA
18629,2,70,0,4,NA,0
18630,5,54,1,4,3,0
18631,5,34,0,4,NA,0
18632,NA,13,1,0,NA,NA
18633,NA,3,1,NA,NA,NA
18634,NA,NA,NA,NA,NA,NA
18635,NA,NA,NA,NA,NA,NA
18636,8,61,0,1,NA,0
18637,NA,69,1,1,NA,NA
18638,NA,30,0,4,NA,NA
18639,9,31,1,9,NA,0
18640,NA,1,1,NA,NA,NA
18641,10,41,0,9,3,0
18642,NA,49,1,9,NA,NA
18643,NA,47,0,4,NA,NA
18644,5,39,0,9,3,0
18645,NA,46,0,1,NA,NA
18646,NA,51,1,4,NA,NA
18647,NA,19,0,1,NA,NA
18648,7,26,0,1,NA,0
18649,NA,NA,NA,NA,NA,NA
18650,NA,NA,NA,NA,NA,NA
18651,8,31,1,10,3,0
18652,NA,23,1,6,NA,NA
18653,7,23,0,6,1,0
18654,NA,NA,NA,NA,NA,NA
18655,0,66,0,1,NA,0
18656,7,43,0,4,0,0
18657,7,47,1,4,2,0
18658,8,18,0,1,NA,0
18659,9,15,0,0,NA,0
18660,5,33,0,9,0,0
18661,NA,10,0,0,NA,NA
18662,NA,9,1,0,NA,NA
18663,0,80,1,4,NA,0
18664,7,36,0,7,1,0
18665,2,28,1,10,1,0
18666,6,22,0,6,NA,0
18667,0,54,1,7,1,0
18668,7,35,1,4,2,0
18669,NA,29,1,4,NA,NA
18670,5,46,0,4,1,0
18671,NA,9,0,0,NA,NA
18672,NA,7,1,0,NA,NA
18673,7,57,1,10,3,0
18674,5,54,0,10,3,0
18675,6,24,1,6,0,1
18676,8,20,1,6,NA,1
18677,NA,NA,NA,NA,NA,NA
18678,NA,NA,NA,NA,NA,NA
18679,NA,63,1,10,NA,NA
18680,NA,58,0,10,1,NA
18681,8,80,1,10,NA,0
18682,10,75,0,10,NA,0
18683,5,52,0,4,3,0
18684,NA,NA,NA,NA,NA,NA
18685,NA,NA,NA,NA,NA,NA
18686,NA,NA,NA,NA,NA,NA
18687,8,67,1,4,1,0
18688,4,55,1,4,1,0
18689,5,56,0,1,1,0
18690,NA,27,0,4,NA,NA
18691,NA,30,1,9,NA,NA
18692,6,35,0,10,NA,0
18693,3,31,1,10,3,0
18694,8,68,1,7,NA,0
18695,10,66,0,4,NA,0
18696,NA,NA,NA,NA,NA,NA
18697,NA,NA,NA,NA,NA,NA
18698,NA,NA,NA,NA,NA,NA
18699,NA,NA,NA,NA,NA,NA
18700,NA,NA,NA,NA,NA,NA
18701,NA,NA,NA,NA,NA,NA
18702,NA,NA,NA,NA,NA,NA
18703,NA,NA,NA,NA,NA,NA
18704,NA,NA,NA,NA,NA,NA
18705,NA,NA,NA,NA,NA,NA
18706,7,32,1,10,NA,0
18707,7,30,0,10,3,0
18708,5,55,1,9,3,1
18709,9,NA,NA,NA,NA,0
18710,NA,NA,NA,NA,NA,NA
18711,NA,NA,NA,NA,NA,NA
18712,3,66,1,4,NA,0
18713,10,67,0,4,NA,0
18714,10,28,1,4,2,0
18715,NA,NA,NA,NA,NA,NA
18716,NA,36,1,4,NA,NA
18717,7,34,0,4,0,0
18718,NA,8,1,0,NA,NA
18719,NA,6,1,NA,NA,NA
18720,7,NA,NA,NA,NA,0
18721,NA,NA,NA,NA,NA,NA
18722,NA,NA,NA,NA,NA,NA
18723,NA,NA,NA,NA,NA,NA
18724,NA,NA,NA,NA,NA,NA
18725,NA,NA,NA,NA,NA,NA
18726,NA,NA,NA,NA,NA,NA
18727,NA,NA,NA,NA,NA,NA
18728,NA,41,1,6,3,NA
18729,5,39,0,6,NA,0
18730,NA,17,1,1,NA,NA
18731,NA,13,1,0,NA,NA
18732,NA,NA,NA,NA,NA,NA
18733,NA,NA,NA,NA,NA,NA
18734,NA,NA,NA,NA,NA,NA
18735,8,60,0,4,0,0
18736,6,60,1,9,2,0
18737,7,67,1,7,NA,0
18738,8,66,0,4,NA,0
18739,NA,39,1,9,NA,NA
18740,0,62,1,4,NA,0
18741,7,52,0,10,3,0
18742,7,58,1,9,0,0
18743,7,53,0,4,1,0
18744,6,21,0,6,NA,0
18745,5,NA,NA,NA,NA,0
18746,5,NA,NA,NA,NA,0
18747,NA,51,1,10,3,NA
18748,NA,47,0,6,NA,NA
18749,NA,18,1,0,NA,NA
18750,NA,16,0,1,0,NA
18751,NA,19,1,1,NA,NA
18752,6,30,1,2,2,1
18753,10,72,1,4,NA,0
18754,7,66,0,3,NA,0
18755,8,81,0,1,NA,0
18756,NA,NA,NA,NA,NA,NA
18757,NA,NA,NA,NA,NA,NA
18758,NA,NA,NA,NA,NA,NA
18759,NA,NA,NA,NA,NA,NA
18760,NA,NA,NA,NA,NA,NA
18761,NA,52,0,4,NA,NA
18762,NA,51,1,4,NA,NA
18763,6,19,1,1,NA,1
18764,NA,15,0,0,NA,NA
18765,9,71,1,4,NA,0
18766,7,71,0,4,NA,0
18767,4,26,1,4,NA,0
18768,NA,25,0,1,NA,NA
18769,NA,3,1,NA,NA,NA
18770,NA,NA,NA,NA,NA,NA
18771,NA,NA,NA,NA,NA,NA
18772,4,37,1,4,NA,0
18773,9,47,0,10,NA,0
18774,NA,NA,NA,NA,NA,NA
18775,8,34,1,9,1,0
18776,8,47,1,6,2,0
18777,NA,41,0,4,NA,NA
18778,NA,13,0,0,NA,NA
18779,NA,12,1,0,NA,NA
18780,NA,6,1,0,NA,NA
18781,0,81,0,7,NA,0
18782,NA,75,1,4,NA,NA
18783,6,43,0,9,3,0
18784,NA,43,1,4,NA,NA
18785,NA,NA,NA,NA,NA,NA
18786,NA,NA,NA,NA,NA,NA
18787,NA,44,1,4,NA,NA
18788,NA,43,0,4,NA,NA
18789,NA,13,1,0,NA,NA
18790,NA,10,0,0,NA,NA
18791,NA,9,0,0,NA,NA
18792,NA,62,1,4,NA,NA
18793,8,63,0,4,NA,1
18794,6,30,1,9,2,0
18795,NA,55,1,10,NA,NA
18796,5,53,0,4,2,0
18797,NA,23,0,4,NA,NA
18798,NA,NA,NA,NA,NA,NA
18799,NA,NA,NA,NA,NA,NA
18800,NA,NA,NA,NA,NA,NA
18801,NA,NA,NA,NA,NA,NA
18802,7,38,1,4,1,0
18803,NA,37,0,7,1,NA
18804,2,50,1,10,3,1
18805,0,60,0,1,NA,0
18806,NA,52,1,9,NA,NA
18807,NA,47,0,6,NA,NA
18808,NA,20,1,6,NA,NA
18809,NA,18,1,1,0,NA
18810,NA,10,1,0,NA,NA
18811,NA,NA,NA,NA,NA,NA
18812,NA,NA,NA,NA,NA,NA
18813,NA,NA,NA,NA,NA,NA
18814,NA,NA,NA,NA,NA,NA
18815,5,73,0,1,NA,0
18816,NA,68,1,4,NA,NA
18817,NA,27,1,4,NA,NA
18818,NA,55,1,4,NA,NA
18819,NA,45,0,9,2,NA
18820,9,41,1,4,3,0
18821,7,43,0,3,2,0
18822,NA,NA,NA,NA,NA,NA
18823,NA,NA,NA,NA,NA,NA
18824,NA,NA,NA,NA,NA,NA
18825,NA,NA,NA,NA,NA,NA
18826,NA,NA,NA,NA,NA,NA
18827,NA,50,1,1,NA,NA
18828,NA,41,0,4,NA,NA
18829,NA,20,1,2,NA,NA
18830,6,17,1,0,0,0
18831,5,64,0,6,NA,0
18832,5,62,1,9,1,0
18833,7,60,0,4,0,0
18834,NA,NA,NA,NA,NA,NA
18835,6,35,0,10,NA,0
18836,10,67,0,6,0,0
18837,NA,NA,NA,NA,NA,NA
18838,NA,NA,NA,NA,NA,NA
18839,NA,NA,NA,NA,NA,NA
18840,10,54,1,8,3,0
18841,NA,52,0,4,NA,NA
18842,5,71,0,1,NA,0
18843,6,NA,NA,NA,NA,1
18844,3,34,0,7,2,0
18845,NA,7,0,NA,NA,NA
18846,7,53,0,4,2,0
18847,6,46,0,8,0,0
18848,7,45,1,10,3,0
